date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,symbol,sector
2021-02-23,219.529999,220.740005,213.279999,220.179993,220.179993,4125100.0,4125100.0,0.64999,0.296,218.06667,"February 23, 21",0.00296,CAT,Industrials
2021-02-22,209.630005,218.869995,209.339996,218.059998,218.059998,4578300.0,4578300.0,8.42999,4.021,215.42333,"February 22, 21",0.04021,CAT,Industrials
2021-02-19,203.25,211.460007,202.699997,209.910004,209.910004,4937300.0,4937300.0,6.66,3.277,208.02334,"February 19, 21",0.03277,CAT,Industrials
2021-02-18,201.550003,202.880005,198.580002,199.919998,199.919998,2345800.0,2345800.0,-1.63001,-0.809,200.46,"February 18, 21",-0.00809,CAT,Industrials
2021-02-17,202.389999,202.899994,199.789993,202.300003,202.300003,2290400.0,2290400.0,-0.09,-0.044,201.66333,"February 17, 21",-0.00044,CAT,Industrials
2021-02-16,199.75,205.179993,199.240005,202.380005,202.380005,3722700.0,3722700.0,2.63001,1.317,202.26667,"February 16, 21",0.01317,CAT,Industrials
2021-02-12,197.979996,198.759995,196.759995,197.990005,197.990005,1804200.0,1804200.0,0.01001,0.005,197.83667,"February 12, 21",5e-05,CAT,Industrials
2021-02-11,197.589996,198.419998,194.389999,198.350006,198.350006,2177200.0,2177200.0,0.76001,0.385,197.05333,"February 11, 21",0.00385,CAT,Industrials
2021-02-10,198.5,199.710007,196.259995,197.720001,197.720001,2816400.0,2816400.0,-0.78,-0.393,197.89667,"February 10, 21",-0.00393,CAT,Industrials
2021-02-09,197.539993,198.660004,194.889999,197.279999,197.279999,2331600.0,2331600.0,-0.25999,-0.132,196.94333,"February 09, 21",-0.00132,CAT,Industrials
2021-02-08,195.0,197.539993,194.669998,197.449997,197.449997,2725700.0,2725700.0,2.45,1.256,196.55333,"February 08, 21",0.01256,CAT,Industrials
2021-02-05,192.520004,194.330002,190.009995,193.0,193.0,2240000.0,2240000.0,0.48,0.249,192.44667,"February 05, 21",0.00249,CAT,Industrials
2021-02-04,192.0,192.610001,190.199997,191.649994,191.649994,2253800.0,2253800.0,-0.35001,-0.182,191.48666,"February 04, 21",-0.00182,CAT,Industrials
2021-02-03,190.910004,191.529999,189.059998,191.449997,191.449997,2979000.0,2979000.0,0.53999,0.283,190.68,"February 03, 21",0.00283,CAT,Industrials
2021-02-02,186.5,192.779999,185.639999,192.5,192.5,5265400.0,5265400.0,6.0,3.217,190.30667,"February 02, 21",0.03217,CAT,Industrials
2021-02-01,185.960007,186.800003,182.020004,184.720001,184.720001,2738200.0,2738200.0,-1.24001,-0.667,184.51334,"February 01, 21",-0.00667,CAT,Industrials
2021-01-29,183.5,188.820007,180.729996,182.839996,182.839996,4540100.0,4540100.0,-0.66,-0.36,184.13,"January 29, 21",-0.0036,CAT,Industrials
2021-01-28,182.259995,187.610001,181.309998,184.339996,184.339996,3445400.0,3445400.0,2.08,1.141,184.42,"January 28, 21",0.01141,CAT,Industrials
2021-01-27,184.199997,185.550003,179.339996,180.630005,180.630005,4095300.0,4095300.0,-3.56999,-1.938,181.84,"January 27, 21",-0.01938,CAT,Industrials
2021-01-26,187.600006,189.410004,186.830002,187.210007,187.210007,2506000.0,2506000.0,-0.39,-0.208,187.81667,"January 26, 21",-0.00208,CAT,Industrials
2021-01-25,190.559998,191.369995,186.970001,187.339996,187.339996,3837100.0,3837100.0,-3.22,-1.69,188.56,"January 25, 21",-0.0169,CAT,Industrials
2021-01-22,190.850006,192.820007,189.309998,191.940002,191.940002,2027000.0,2027000.0,1.09,0.571,191.35667,"January 22, 21",0.00571,CAT,Industrials
2021-01-21,192.350006,193.720001,190.050003,192.190002,192.190002,1951200.0,1951200.0,-0.16,-0.083,191.98667,"January 21, 21",-0.00083,CAT,Industrials
2021-01-20,192.660004,193.899994,190.419998,192.339996,192.339996,2501100.0,2501100.0,-0.32001,-0.166,192.22,"January 20, 21",-0.00166,CAT,Industrials
2021-01-19,194.289993,196.110001,193.440002,194.059998,194.059998,2361200.0,2361200.0,-0.23,-0.118,194.53667,"January 19, 21",-0.00118,CAT,Industrials
2021-01-15,195.660004,195.710007,190.880005,194.619995,193.589996,3314200.0,3314200.0,-1.04001,-0.532,193.73667,"January 15, 21",-0.00532,CAT,Industrials
2021-01-14,196.100006,197.910004,195.360001,197.399994,196.355286,2486600.0,2486600.0,1.29999,0.663,196.89,"January 14, 21",0.00663,CAT,Industrials
2021-01-13,198.789993,200.169998,195.800003,195.889999,194.853287,3154700.0,3154700.0,-2.89999,-1.459,197.28667,"January 13, 21",-0.01459,CAT,Industrials
2021-01-12,194.679993,198.0,193.309998,197.539993,196.494537,2466100.0,2466100.0,2.86,1.469,196.28333,"January 12, 21",0.01469,CAT,Industrials
2021-01-11,191.559998,195.460007,190.309998,193.860001,192.83403,2541300.0,2541300.0,2.3,1.201,193.21,"January 11, 21",0.01201,CAT,Industrials
2021-01-08,193.850006,195.259995,191.320007,194.259995,193.231903,3186200.0,3186200.0,0.40999,0.211,193.61333,"January 08, 21",0.00211,CAT,Industrials
2021-01-07,196.850006,197.369995,192.199997,194.229996,193.202057,5297500.0,5297500.0,-2.62001,-1.331,194.6,"January 07, 21",-0.01331,CAT,Industrials
2021-01-06,187.149994,197.279999,186.149994,193.860001,193.860001,8034700.0,8034700.0,6.71001,3.585,192.43,"January 06, 21",0.03585,CAT,Industrials
2021-01-05,181.210007,185.800003,181.210007,183.639999,183.639999,2933700.0,2933700.0,2.42999,1.341,183.55,"January 05, 21",0.01341,CAT,Industrials
2021-01-04,183.0,185.979996,180.25,182.149994,182.149994,4078300.0,4078300.0,-0.85001,-0.464,182.79333,"January 04, 21",-0.00464,CAT,Industrials
2020-12-31,180.25,182.100006,178.75,182.020004,182.020004,1717800.0,1717800.0,1.77,0.982,180.95667,"December 31, 20",0.00982,CAT,Industrials
2020-12-30,179.770004,182.229996,178.690002,180.039993,180.039993,2720600.0,2720600.0,0.26999,0.15,180.32,"December 30, 20",0.0015,CAT,Industrials
2020-12-29,179.169998,179.380005,175.110001,176.649994,176.649994,1490300.0,1490300.0,-2.52,-1.406,177.04667,"December 29, 20",-0.01406,CAT,Industrials
2020-12-28,180.479996,181.119995,178.309998,178.369995,178.369995,1508800.0,1508800.0,-2.11,-1.169,179.26666,"December 28, 20",-0.01169,CAT,Industrials
2020-12-24,179.449997,179.850006,178.350006,179.559998,179.559998,585700.0,585700.0,0.11,0.061,179.25334,"December 24, 20",0.00061,CAT,Industrials
2020-12-23,177.449997,179.289993,177.009995,178.419998,178.419998,1862500.0,1862500.0,0.97,0.547,178.24,"December 23, 20",0.00547,CAT,Industrials
2020-12-22,179.289993,180.160004,176.479996,176.580002,176.580002,2493300.0,2493300.0,-2.70999,-1.512,177.74,"December 22, 20",-0.01512,CAT,Industrials
2020-12-21,176.940002,180.889999,176.320007,180.160004,180.160004,2071000.0,2071000.0,3.22,1.82,179.12334,"December 21, 20",0.0182,CAT,Industrials
2020-12-18,180.070007,181.300003,177.470001,180.960007,180.960007,5262700.0,5262700.0,0.89,0.494,179.91,"December 18, 20",0.00494,CAT,Industrials
2020-12-17,180.669998,180.729996,178.580002,179.169998,179.169998,2296500.0,2296500.0,-1.5,-0.83,179.49333,"December 17, 20",-0.0083,CAT,Industrials
2020-12-16,180.850006,181.270004,178.360001,179.5,179.5,2031800.0,2031800.0,-1.35001,-0.746,179.71,"December 16, 20",-0.00746,CAT,Industrials
2020-12-15,179.929993,182.759995,179.020004,181.740005,181.740005,2360800.0,2360800.0,1.81001,1.006,181.17333,"December 15, 20",0.01006,CAT,Industrials
2020-12-14,180.600006,183.330002,177.779999,178.050003,178.050003,2533600.0,2533600.0,-2.55,-1.412,179.72,"December 14, 20",-0.01412,CAT,Industrials
2021-05-06,229.3,231.17,226.55,229.81,229.81,11814195.0,11814195.0,0.51,0.222,229.17667,"May 06, 21",0.00222,BA,Industrials
2021-05-05,232.45,232.45,227.56,228.18,228.18,8589126.0,8589126.0,-4.27,-1.837,229.39667,"May 05, 21",-0.01837,BA,Industrials
2021-05-04,235.75,236.65,225.65,233.63,233.63,17933825.0,17933825.0,-2.12,-0.899,231.97667,"May 04, 21",-0.00899,BA,Industrials
2021-05-03,234.11,237.09,233.82,235.19,235.19,9779334.0,9779334.0,1.08,0.461,235.36667,"May 03, 21",0.00461,BA,Industrials
2021-04-30,233.68,236.75,232.7,234.31,234.31,10210255.0,10210255.0,0.63,0.27,234.58667,"April 30, 21",0.0027,BA,Industrials
2021-04-29,237.0,237.65,231.8,235.94,235.94,12338059.0,12338059.0,-1.06,-0.447,235.13,"April 29, 21",-0.00447,BA,Industrials
2021-04-28,239.0,239.65,232.85,235.46,235.46,19068087.0,19068087.0,-3.54,-1.481,235.98667,"April 28, 21",-0.01481,BA,Industrials
2021-04-27,241.88,243.48,239.41,242.47,242.47,10299339.0,10299339.0,0.59,0.244,241.78667,"April 27, 21",0.00244,BA,Industrials
2021-04-26,240.24,244.65,240.1,241.44,241.44,10554953.0,10554953.0,1.2,0.5,242.06333,"April 26, 21",0.005,BA,Industrials
2021-04-23,233.89,238.58,233.15,238.38,238.38,11555411.0,11555411.0,4.49,1.92,236.70333,"April 23, 21",0.0192,BA,Industrials
2021-04-22,235.96,239.65,233.39,234.33,234.33,13845322.0,13845322.0,-1.63,-0.691,235.79,"April 22, 21",-0.00691,BA,Industrials
2021-04-21,232.22,236.76,230.25,235.92,235.92,12688863.0,12688863.0,3.7,1.593,234.31,"April 21, 21",0.01593,BA,Industrials
2021-04-20,241.03,241.09,232.34,234.06,234.06,19646888.0,19646888.0,-6.97,-2.892,235.83,"April 20, 21",-0.02892,BA,Industrials
2021-04-19,247.0,247.0,242.22,244.15,244.15,9252601.0,9252601.0,-2.85,-1.154,244.45667,"April 19, 21",-0.01154,BA,Industrials
2021-04-16,252.0,253.05,246.23,248.18,248.18,14564185.0,14564185.0,-3.82,-1.516,249.15333,"April 16, 21",-0.01516,BA,Industrials
2021-04-15,253.56,254.12,249.43,251.11,251.11,9511857.0,9511857.0,-2.45,-0.966,251.55333,"April 15, 21",-0.00966,BA,Industrials
2021-04-14,255.320007,258.369995,251.279999,252.429993,252.429993,12661800.0,12661800.0,-2.89001,-1.132,254.02666,"April 14, 21",-0.01132,BA,Industrials
2021-04-13,248.330002,254.490005,246.100006,253.270004,253.270004,15901400.0,15901400.0,4.94,1.989,251.28667,"April 13, 21",0.01989,BA,Industrials
2021-04-12,250.570007,251.550003,246.289993,249.520004,249.520004,10383600.0,10383600.0,-1.05,-0.419,249.12,"April 12, 21",-0.00419,BA,Industrials
2021-04-09,250.509995,252.839996,249.440002,252.360001,252.360001,12255900.0,12255900.0,1.85001,0.738,251.54667,"April 09, 21",0.00738,BA,Industrials
2021-04-08,251.699997,254.949997,249.309998,254.949997,254.949997,9899900.0,9899900.0,3.25,1.291,253.07,"April 08, 21",0.01291,BA,Industrials
2021-04-07,255.309998,255.899994,250.830002,252.580002,252.580002,9925700.0,9925700.0,-2.73,-1.069,253.10333,"April 07, 21",-0.01069,BA,Industrials
2021-04-06,257.209991,259.350006,254.660004,255.169998,255.169998,11180300.0,11180300.0,-2.03999,-0.793,256.39334,"April 06, 21",-0.00793,BA,Industrials
2021-04-05,256.559998,260.480011,256.25,259.359985,259.359985,13750300.0,13750300.0,2.79999,1.091,258.69667,"April 05, 21",0.01091,BA,Industrials
2021-04-01,256.670013,257.880005,251.309998,252.960007,252.960007,10934500.0,10934500.0,-3.71001,-1.445,254.05,"April 01, 21",-0.01445,BA,Industrials
2021-03-31,254.699997,257.880005,253.360001,254.720001,254.720001,14138500.0,14138500.0,0.02,0.008,255.32,"March 31, 21",8e-05,BA,Industrials
2021-03-30,251.240005,253.5,248.910004,252.009995,252.009995,12577300.0,12577300.0,0.76999,0.306,251.47333,"March 30, 21",0.00306,BA,Industrials
2021-03-29,251.300003,254.710007,248.029999,250.520004,250.520004,22198800.0,22198800.0,-0.78,-0.31,251.08667,"March 29, 21",-0.0031,BA,Industrials
2021-03-26,249.619995,250.899994,240.300003,244.869995,244.869995,17157100.0,17157100.0,-4.75,-1.903,245.35666,"March 26, 21",-0.01903,BA,Industrials
2021-03-25,234.339996,247.580002,231.699997,247.190002,247.190002,27553600.0,27553600.0,12.85001,5.483,242.15667,"March 25, 21",0.05483,BA,Industrials
2021-03-24,243.75,248.800003,239.059998,239.240005,239.240005,24055100.0,24055100.0,-4.51,-1.85,242.36667,"March 24, 21",-0.0185,BA,Industrials
2021-03-23,249.259995,251.300003,239.429993,241.25,241.25,21358200.0,21358200.0,-8.01,-3.214,243.99333,"March 23, 21",-0.03214,BA,Industrials
2021-03-22,255.820007,257.670013,250.160004,251.229996,251.229996,15230000.0,15230000.0,-4.59001,-1.794,253.02,"March 22, 21",-0.01794,BA,Industrials
2021-03-19,257.75,258.880005,251.309998,255.820007,255.820007,17330800.0,17330800.0,-1.92999,-0.749,255.33667,"March 19, 21",-0.00749,BA,Industrials
2021-03-18,261.320007,267.369995,254.729996,256.059998,256.059998,24595500.0,24595500.0,-5.26001,-2.013,259.38666,"March 18, 21",-0.02013,BA,Industrials
2021-03-17,254.699997,263.609985,253.679993,263.589996,263.589996,23785500.0,23785500.0,8.89,3.49,260.29332,"March 17, 21",0.0349,BA,Industrials
2021-03-16,263.230011,264.170013,254.020004,255.210007,255.210007,28785800.0,28785800.0,-8.02,-3.047,257.80001,"March 16, 21",-0.03047,BA,Industrials
2021-03-15,274.149994,278.570007,264.329987,265.630005,265.630005,34816700.0,34816700.0,-8.51999,-3.108,269.51,"March 15, 21",-0.03108,BA,Industrials
2021-03-12,253.860001,269.720001,253.5,269.190002,269.190002,35264300.0,35264300.0,15.33,6.039,264.13667,"March 12, 21",0.06039,BA,Industrials
2021-03-11,248.770004,256.649994,246.550003,252.0,252.0,30139200.0,30139200.0,3.23,1.298,251.73333,"March 11, 21",0.01298,BA,Industrials
2021-03-10,233.809998,246.800003,232.880005,245.339996,245.339996,27753400.0,27753400.0,11.53,4.931,241.67333,"March 10, 21",0.04931,BA,Industrials
2021-03-09,226.809998,234.059998,222.580002,230.610001,230.610001,21001200.0,21001200.0,3.8,1.675,229.08333,"March 09, 21",0.01675,BA,Industrials
2021-03-08,226.669998,229.889999,223.710007,224.029999,224.029999,13836800.0,13836800.0,-2.64,-1.165,225.87667,"March 08, 21",-0.01165,BA,Industrials
2021-03-05,229.009995,229.919998,213.800003,223.220001,223.220001,20026600.0,20026600.0,-5.78999,-2.528,222.31333,"March 05, 21",-0.02528,BA,Industrials
2021-03-04,232.729996,237.100006,218.699997,224.710007,224.710007,26645100.0,26645100.0,-8.01999,-3.446,226.83667,"March 04, 21",-0.03446,BA,Industrials
2021-03-03,226.360001,235.399994,225.039993,228.559998,228.559998,30426000.0,30426000.0,2.2,0.972,229.66666,"March 03, 21",0.00972,BA,Industrials
2021-03-02,224.789993,227.190002,222.149994,223.139999,223.139999,11114400.0,11114400.0,-1.64999,-0.734,224.16,"March 02, 21",-0.00734,BA,Industrials
2021-03-01,219.600006,226.979996,219.020004,224.389999,224.389999,18735400.0,18735400.0,4.78999,2.181,223.46333,"March 01, 21",0.02181,BA,Industrials
2021-02-26,218.509995,220.660004,211.289993,212.009995,212.009995,12838400.0,12838400.0,-6.5,-2.975,214.65333,"February 26, 21",-0.02975,BA,Industrials
2021-02-25,227.800003,228.5,214.710007,216.449997,216.449997,19283000.0,19283000.0,-11.35001,-4.982,219.88667,"February 25, 21",-0.04982,BA,Industrials
2021-02-24,212.100006,229.610001,211.600006,229.339996,229.339996,30709300.0,30709300.0,17.23999,8.128,223.51667,"February 24, 21",0.08128,BA,Industrials
2021-02-23,214.149994,214.75,206.600006,212.119995,212.119995,15996700.0,15996700.0,-2.03,-0.948,211.15667,"February 23, 21",-0.00948,BA,Industrials
2021-02-22,211.889999,220.389999,210.800003,212.880005,212.880005,21413700.0,21413700.0,0.99001,0.467,214.69,"February 22, 21",0.00467,BA,Industrials
2021-02-19,209.970001,217.639999,209.149994,217.470001,217.470001,12415300.0,12415300.0,7.5,3.572,214.75333,"February 19, 21",0.03572,BA,Industrials
2021-02-18,213.449997,214.339996,208.080002,208.479996,208.479996,9121300.0,9121300.0,-4.97,-2.328,210.3,"February 18, 21",-0.02328,BA,Industrials
2021-02-17,215.520004,218.710007,212.679993,215.520004,215.520004,9276000.0,9276000.0,0.0,0.0,215.63667,"February 17, 21",0.0,BA,Industrials
2021-02-16,213.080002,217.399994,212.330002,217.179993,217.179993,10171100.0,10171100.0,4.09999,1.924,215.63666,"February 16, 21",0.01924,BA,Industrials
2021-02-12,210.360001,213.160004,209.669998,210.979996,210.979996,6010800.0,6010800.0,0.61999,0.295,211.27,"February 12, 21",0.00295,BA,Industrials
2021-02-11,212.240005,213.990005,208.570007,210.660004,210.660004,7140200.0,7140200.0,-1.58,-0.744,211.07334,"February 11, 21",-0.00744,BA,Industrials
2021-02-10,215.649994,217.490005,211.119995,211.919998,211.919998,11510700.0,11510700.0,-3.73,-1.73,213.51,"February 10, 21",-0.0173,BA,Industrials
2021-02-09,210.600006,216.729996,208.899994,215.119995,215.119995,13615700.0,13615700.0,4.51999,2.146,213.58333,"February 09, 21",0.02146,BA,Industrials
2021-02-08,209.550003,211.990005,208.300003,211.949997,211.949997,11182100.0,11182100.0,2.39999,1.145,210.74667,"February 08, 21",0.01145,BA,Industrials
2021-02-05,212.25,213.199997,206.660004,207.929993,207.929993,9528900.0,9528900.0,-4.32001,-2.035,209.26333,"February 05, 21",-0.02035,BA,Industrials
2021-02-04,209.869995,212.479996,208.020004,210.639999,210.639999,11869900.0,11869900.0,0.77,0.367,210.38,"February 04, 21",0.00367,BA,Industrials
2021-02-03,202.0,208.160004,201.259995,207.389999,207.389999,11836900.0,11836900.0,5.39,2.668,205.60333,"February 03, 21",0.02668,BA,Industrials
2021-02-02,198.979996,203.029999,198.089996,200.940002,200.940002,11130600.0,11130600.0,1.96001,0.985,200.68667,"February 02, 21",0.00985,BA,Industrials
2021-02-01,196.0,197.380005,192.860001,195.839996,195.839996,9061900.0,9061900.0,-0.16,-0.082,195.36,"February 01, 21",-0.00082,BA,Industrials
2021-01-29,198.300003,201.570007,193.119995,194.190002,194.190002,13683700.0,13683700.0,-4.11,-2.073,196.29333,"January 29, 21",-0.02073,BA,Industrials
2021-01-28,198.050003,200.419998,196.0,197.229996,197.229996,10403200.0,10403200.0,-0.82001,-0.414,197.88333,"January 28, 21",-0.00414,BA,Industrials
2021-01-27,196.899994,199.470001,191.850006,194.029999,194.029999,20948500.0,20948500.0,-2.86999,-1.458,195.11667,"January 27, 21",-0.01458,BA,Industrials
2021-01-26,205.339996,208.350006,201.789993,202.059998,202.059998,11011800.0,11011800.0,-3.28,-1.597,204.06667,"January 26, 21",-0.01597,BA,Industrials
2021-01-25,203.270004,203.800003,199.300003,203.360001,203.360001,14276200.0,14276200.0,0.09,0.044,202.15334,"January 25, 21",0.00044,BA,Industrials
2021-01-22,205.550003,206.699997,204.270004,205.839996,205.839996,7514600.0,7514600.0,0.28999,0.141,205.60333,"January 22, 21",0.00141,BA,Industrials
2021-01-21,211.720001,211.929993,206.339996,207.410004,207.410004,11119800.0,11119800.0,-4.31,-2.036,208.56,"January 21, 21",-0.02036,BA,Industrials
2021-01-20,213.240005,215.589996,211.210007,211.449997,211.449997,9727000.0,9727000.0,-1.79001,-0.839,212.75,"January 20, 21",-0.00839,BA,Industrials
2021-01-19,206.990005,211.520004,206.520004,210.710007,210.710007,11947200.0,11947200.0,3.72,1.797,209.58334,"January 19, 21",0.01797,BA,Industrials
2021-01-15,208.960007,209.25,204.199997,204.320007,204.320007,11027100.0,11027100.0,-4.64,-2.221,205.92333,"January 15, 21",-0.02221,BA,Industrials
2021-01-14,208.789993,214.190002,208.210007,209.910004,209.910004,12446800.0,12446800.0,1.12001,0.536,210.77,"January 14, 21",0.00536,BA,Industrials
2021-01-13,207.149994,208.789993,204.850006,207.210007,207.210007,8570500.0,8570500.0,0.06001,0.029,206.95,"January 13, 21",0.00029,BA,Industrials
2021-01-12,206.649994,209.059998,204.809998,208.410004,208.410004,12836200.0,12836200.0,1.76001,0.852,207.42667,"January 12, 21",0.00852,BA,Industrials
2021-01-11,203.029999,207.779999,201.009995,206.789993,206.789993,16789300.0,16789300.0,3.75999,1.852,205.19333,"January 11, 21",0.01852,BA,Industrials
2021-01-08,213.610001,214.100006,208.160004,209.899994,209.899994,14123100.0,14123100.0,-3.71001,-1.737,210.72,"January 08, 21",-0.01737,BA,Industrials
2021-01-07,213.389999,216.600006,211.779999,212.710007,212.710007,14474100.0,14474100.0,-0.67999,-0.319,213.69667,"January 07, 21",-0.00319,BA,Industrials
2021-01-06,210.220001,215.610001,209.339996,211.029999,211.029999,16202200.0,16202200.0,0.81,0.385,211.99333,"January 06, 21",0.00385,BA,Industrials
2021-01-05,204.740005,213.350006,204.600006,211.630005,211.630005,19338300.0,19338300.0,6.89,3.365,209.86001,"January 05, 21",0.03365,BA,Industrials
2021-01-04,210.0,210.199997,202.490005,202.720001,202.720001,21225600.0,21225600.0,-7.28,-3.467,205.13667,"January 04, 21",-0.03467,BA,Industrials
2020-12-31,216.240005,216.899994,212.699997,214.059998,214.059998,10468100.0,10468100.0,-2.18001,-1.008,214.55333,"December 31, 20",-0.01008,BA,Industrials
2020-12-30,216.360001,218.550003,214.369995,216.669998,216.669998,10812600.0,10812600.0,0.31,0.143,216.53,"December 30, 20",0.00143,BA,Industrials
2020-12-29,218.300003,221.679993,215.399994,216.25,216.25,14593800.0,14593800.0,-2.05,-0.939,217.77666,"December 29, 20",-0.00939,BA,Industrials
2020-12-28,218.190002,219.199997,215.160004,216.089996,216.089996,9090600.0,9090600.0,-2.10001,-0.962,216.81667,"December 28, 20",-0.00962,BA,Industrials
2020-12-24,219.619995,219.880005,216.050003,217.149994,217.149994,6398500.0,6398500.0,-2.47,-1.125,217.69333,"December 24, 20",-0.01125,BA,Industrials
2020-12-23,219.550003,224.399994,219.320007,219.690002,219.690002,10869000.0,10869000.0,0.14,0.064,221.13667,"December 23, 20",0.00064,BA,Industrials
2020-12-22,223.279999,223.889999,217.699997,218.779999,218.779999,13280000.0,13280000.0,-4.5,-2.015,220.12333,"December 22, 20",-0.02015,BA,Industrials
2020-12-21,212.339996,219.429993,211.100006,219.309998,219.309998,18726500.0,18726500.0,6.97,3.282,216.61333,"December 21, 20",0.03282,BA,Industrials
2020-12-18,222.050003,223.460007,218.610001,219.75,219.75,19092800.0,19092800.0,-2.3,-1.036,220.60667,"December 18, 20",-0.01036,BA,Industrials
2020-12-17,227.240005,228.490005,220.529999,221.240005,221.240005,17465600.0,17465600.0,-6.0,-2.64,223.42,"December 17, 20",-0.0264,BA,Industrials
2020-12-16,229.330002,232.369995,225.300003,225.869995,225.869995,17858400.0,17858400.0,-3.46001,-1.509,227.84666,"December 16, 20",-0.01509,BA,Industrials
2020-12-15,230.0,232.5,224.360001,229.5,229.5,19013200.0,19013200.0,-0.5,-0.217,228.78667,"December 15, 20",-0.00217,BA,Industrials
2020-12-14,235.0,237.630005,228.369995,228.619995,228.619995,19231200.0,19231200.0,-6.38001,-2.715,231.54,"December 14, 20",-0.02715,BA,Industrials
2021-05-06,249.28,251.48,247.0,251.3,251.3,2733202.0,2733202.0,2.02,0.81,249.92667,"May 06, 21",0.0081,AMGN,Healthcare
2021-05-05,246.29,249.98,245.91,249.35,249.35,2768293.0,2768293.0,3.06,1.242,248.41333,"May 05, 21",0.01242,AMGN,Healthcare
2021-05-04,247.27,247.58,242.87,247.36,247.36,3581784.0,3581784.0,0.09,0.036,245.93667,"May 04, 21",0.00036,AMGN,Healthcare
2021-05-03,240.67,247.02,240.55,245.38,245.38,3536404.0,3536404.0,4.71,1.957,244.31667,"May 03, 21",0.01957,AMGN,Healthcare
2021-04-30,234.27,240.66,234.2,239.64,239.64,3254307.0,3254307.0,5.37,2.292,238.16667,"April 30, 21",0.02292,AMGN,Healthcare
2021-04-29,235.07,235.97,231.03,234.71,234.71,4023587.0,4023587.0,-0.36,-0.153,233.90333,"April 29, 21",-0.00153,AMGN,Healthcare
2021-04-28,241.52,243.97,233.76,236.71,236.71,7399432.0,7399432.0,-4.81,-1.992,238.14667,"April 28, 21",-0.01992,AMGN,Healthcare
2021-04-27,255.19,256.53,253.76,255.13,255.13,1796874.0,1796874.0,-0.06,-0.024,255.14,"April 27, 21",-0.00024,AMGN,Healthcare
2021-04-26,256.65,256.75,254.48,255.52,255.52,1469758.0,1469758.0,-1.13,-0.44,255.58333,"April 26, 21",-0.0044,AMGN,Healthcare
2021-04-23,254.98,258.14,253.67,257.03,257.03,2318186.0,2318186.0,2.05,0.804,256.28,"April 23, 21",0.00804,AMGN,Healthcare
2021-04-22,257.54,258.48,253.66,255.05,255.05,3318111.0,3318111.0,-2.49,-0.967,255.73,"April 22, 21",-0.00967,AMGN,Healthcare
2021-04-21,260.41,261.0,257.76,258.78,258.78,2096936.0,2096936.0,-1.63,-0.626,259.18,"April 21, 21",-0.00626,AMGN,Healthcare
2021-04-20,254.84,260.36,254.84,259.14,259.14,1593684.0,1593684.0,4.3,1.687,258.11333,"April 20, 21",0.01687,AMGN,Healthcare
2021-04-19,252.85,256.11,252.64,255.97,255.97,2361811.0,2361811.0,3.12,1.234,254.90667,"April 19, 21",0.01234,AMGN,Healthcare
2021-04-16,256.44,258.82,254.67,255.71,255.71,2790579.0,2790579.0,-0.73,-0.285,256.4,"April 16, 21",-0.00285,AMGN,Healthcare
2021-04-15,251.1,257.0,250.5,255.13,255.13,2386771.0,2386771.0,4.03,1.605,254.21,"April 15, 21",0.01605,AMGN,Healthcare
2021-04-14,249.979996,251.5,249.0,249.619995,249.619995,1753800.0,1753800.0,-0.36,-0.144,250.04,"April 14, 21",-0.00144,AMGN,Healthcare
2021-04-13,249.149994,250.350006,247.089996,249.949997,249.949997,1766000.0,1766000.0,0.8,0.321,249.13,"April 13, 21",0.00321,AMGN,Healthcare
2021-04-12,248.520004,250.0,247.789993,248.940002,248.940002,1722000.0,1722000.0,0.42,0.169,248.91,"April 12, 21",0.00169,AMGN,Healthcare
2021-04-09,247.710007,249.100006,245.809998,248.949997,248.949997,1368600.0,1368600.0,1.23999,0.501,247.95333,"April 09, 21",0.00501,AMGN,Healthcare
2021-04-08,249.100006,249.479996,245.979996,246.880005,246.880005,1633600.0,1633600.0,-2.22,-0.891,247.44667,"April 08, 21",-0.00891,AMGN,Healthcare
2021-04-07,248.169998,250.220001,247.100006,248.119995,248.119995,1583500.0,1583500.0,-0.05,-0.02,248.48,"April 07, 21",-0.0002,AMGN,Healthcare
2021-04-06,251.740005,252.539993,248.240005,249.100006,249.100006,2040100.0,2040100.0,-2.64,-1.049,249.96,"April 06, 21",-0.01049,AMGN,Healthcare
2021-04-05,249.059998,252.630005,249.059998,252.020004,252.020004,2230500.0,2230500.0,2.96001,1.188,251.23667,"April 05, 21",0.01188,AMGN,Healthcare
2021-04-01,249.729996,250.0,246.410004,249.169998,249.169998,2176900.0,2176900.0,-0.56,-0.224,248.52667,"April 01, 21",-0.00224,AMGN,Healthcare
2021-03-31,249.229996,249.949997,247.360001,248.809998,248.809998,3571900.0,3571900.0,-0.42,-0.169,248.70667,"March 31, 21",-0.00169,AMGN,Healthcare
2021-03-30,253.179993,254.009995,248.830002,249.75,249.75,1979000.0,1979000.0,-3.42999,-1.355,250.86333,"March 30, 21",-0.01355,AMGN,Healthcare
2021-03-29,251.529999,256.600006,251.449997,254.960007,254.960007,2488100.0,2488100.0,3.43001,1.364,254.33667,"March 29, 21",0.01364,AMGN,Healthcare
2021-03-26,245.970001,253.279999,245.539993,252.860001,252.860001,2638900.0,2638900.0,6.89,2.801,250.56,"March 26, 21",0.02801,AMGN,Healthcare
